customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
d6ca42e4-8ef4-4d84-a05b-d8c2392e9ecf,110,5,2696.54,2,2,2,222,Low Engagement
d6d389d1-493f-43e7-be59-c6b727012efa,199,6,7963.69,1,2,3,123,Low Engagement
d6dbc9ba-115d-4b41-bae5-37180580d858,24,7,12552.53,4,3,4,434,High Value / Loyal
d6f2805b-e639-4542-9c8d-f96e47bf53a9,188,2,2213.43,1,1,2,112,Low Engagement
d6f3c3b3-96a2-43dd-8c51-56cda490f2e8,66,7,6754.95,3,3,3,333,High Value / Loyal
d703a24c-1eb5-4c93-9165-d5a205fd7169,45,5,3381.13,4,2,2,422,New / Promising
d70a1650-b149-44ac-938e-eba812a4998b,13,9,6229.85,4,3,3,433,High Value / Loyal
d70a918b-2742-44fa-8ed2-a28f79ea81e2,178,3,1481.1,2,1,1,211,Low Engagement
d721fa80-3087-433a-b150-fa086d810c90,201,7,12144.48,1,3,4,134,At Risk
d728e3c2-c58a-426c-a449-89df827fac3f,76,5,3666.4,3,2,2,322,New / Promising
d72ab87f-e21d-441a-9783-400b99dee62b,361,5,5699.82,1,2,3,123,Low Engagement
d72d8bef-4223-4824-b323-9d19f7553b16,90,1,2163.4,2,1,2,212,Low Engagement
d734104f-9a7d-4fd1-95cf-94653894e1d1,116,1,363.02,2,1,1,211,Low Engagement
d738620c-2d88-489e-9e03-b548e7ac0d89,59,6,4328.61,3,2,2,322,New / Promising
d73c1a44-e1d5-4dc8-8adf-896da1ea0011,37,9,18005.17,4,3,4,434,High Value / Loyal
d73d610f-d564-48a3-9c38-4b37f304c6a6,92,4,2250.29,2,2,2,222,Low Engagement
d75114ad-5343-4b34-b8e2-8a297a01d4be,96,11,7612.06,2,4,3,243,At Risk
d757b199-3720-4ed3-83a5-b6cb7bc2d6dc,79,4,3391.09,3,2,2,322,New / Promising
d776c12f-7246-4309-b419-491119c6eb28,92,4,7960.42,2,2,3,223,Low Engagement
d77f0fa7-68c5-4b3a-8aea-f53692551d1c,84,11,10161.41,3,4,4,344,High Value / Loyal
d7996171-2692-4cb6-a11b-0ba9b8cb0e74,126,10,5251.35,2,3,3,233,At Risk
d7a6a5ae-15af-446f-acac-4752d4a13206,64,9,4033.79,3,3,2,332,Low Engagement
d7c50fae-43b8-4945-86f8-b8f9d4d2d71a,68,6,3361.67,3,2,2,322,New / Promising
d7d3ce44-e89f-4477-85e8-0742313bec11,99,4,1988.27,2,2,1,221,Low Engagement
d7d7f2ab-9284-42f1-930e-3ae5b65716c0,20,5,22817.01,4,2,4,424,New / Promising
d7ef2ed2-0017-4738-a66f-86ec06ba90bc,85,2,2601.61,3,1,2,312,New / Promising
d7f65fd2-1556-490b-b3b3-b7f2c1e70f61,529,10,6977.82,1,3,3,133,At Risk
d81b9472-834e-4260-abc1-13d8cd4291f8,225,6,7555.49,1,2,3,123,Low Engagement
d81e1771-1417-4735-bab1-aa5eb932ab0f,7,3,2942.85,4,1,2,412,New / Promising
d8255324-2a40-4a16-be45-6386484c0c4d,102,2,338.82,2,1,1,211,Low Engagement
d83bff12-93e6-488a-b48b-dad78edcee96,444,6,8410.43,1,2,4,124,Low Engagement
d841240e-28a1-4ed3-9d6d-eb4766e52c0e,154,9,7268.58,2,3,3,233,At Risk
d882f89e-a647-4c7f-a0fa-ca83e194e714,183,2,259.48,1,1,1,111,Low Engagement
d88de982-c271-48cc-845a-f11cac413f0b,56,14,12432.03,3,4,4,344,High Value / Loyal
d8a48586-fe7c-4129-b916-2f52c73c50f5,126,6,3786.81,2,2,2,222,Low Engagement
d8aba5da-8923-4165-a6f3-0e7ae2f159c3,38,2,976.7,4,1,1,411,New / Promising
d8adf875-8f0f-410f-a00f-2cccea102230,55,2,1716.96,3,1,1,311,New / Promising
d8b7ac82-bb70-495e-b5cd-efae8a4d1e4a,295,9,9305.06,1,3,4,134,At Risk
d8bf1b79-7514-4c15-9b4f-d912facede35,192,6,2052.72,1,2,2,122,Low Engagement
d8c16bed-2f10-4e21-ab0d-baf3b85cf3a9,33,5,1864.19,4,2,1,421,New / Promising
d8d026d6-15b6-4503-908e-4918a19d1062,388,13,10075.57,1,4,4,144,At Risk
d8d1a38b-38e3-49b3-821a-b0d49aca3c9c,100,8,3996.89,2,3,2,232,At Risk
d8d35a24-d4db-4656-a060-fb272535a2c6,103,5,3556.07,2,2,2,222,Low Engagement
d8d480af-cb8e-48fb-973c-850dc53c225f,262,4,3391.27,1,2,2,122,Low Engagement
d9137e2d-57bc-4f89-96e2-429a1219e6ba,66,3,896.78,3,1,1,311,New / Promising
d9150a23-7bd4-498a-9d82-b57357eb36c1,470,1,545.48,1,1,1,111,Low Engagement
d917fc8b-f3ae-44db-811c-7151a9ddd7ac,3,4,2958.73,4,2,2,422,New / Promising
d9206188-5ffe-4b77-b62d-52d4cc58bb8a,114,10,7860.87,2,3,3,233,At Risk
d9318fe2-fc14-411e-89be-01cada52aa65,183,8,6301.54,1,3,3,133,At Risk
d941eac2-263f-4084-b67d-d10e83acea8d,34,7,3965.54,4,3,2,432,Low Engagement
d94222b4-774d-4463-9f13-0b9f2b7c3716,11,16,13706.25,4,4,4,444,High Value / Loyal
d94436d1-cb12-4975-8e7a-df4049c9d26b,71,6,1153.29,3,2,1,321,New / Promising
d9528615-8815-4f4c-9327-aaa6d0ad6e0f,46,1,520.11,4,1,1,411,New / Promising
d95f89b0-5fa4-4572-90c7-bcd83c9f7e59,53,4,659.84,3,2,1,321,New / Promising
d95ff351-7917-489e-bb2a-d8f073192e4d,95,9,9616.72,2,3,4,234,At Risk
d98b8def-e767-4eb6-8a67-0e85cf20552f,205,4,2118.99,1,2,2,122,Low Engagement
d9a2c0ba-45e8-4910-9c80-b64f36450a6d,20,21,16131.35,4,4,4,444,High Value / Loyal
d9a57c18-73f2-4a6e-adc6-0779bd657b51,8,6,6784.71,4,2,3,423,New / Promising
d9b5dfbb-7b63-4900-b91a-52c9caa0c0bf,95,1,500.32,2,1,1,211,Low Engagement
d9b93762-6b9b-469e-aa2e-de639bfba5a4,37,2,624.85,4,1,1,411,New / Promising
d9da8e19-7a1c-47bc-8b87-bcd69ed7b6ce,13,13,24103.01,4,4,4,444,High Value / Loyal
d9e3145c-4181-4bed-8b52-e648ba850eb5,68,1,199.48,3,1,1,311,New / Promising
d9ef2ffe-3526-4e62-8e16-77a0e87feace,136,2,2206.43,2,1,2,212,Low Engagement
d9f18f59-57f0-4c9c-bc54-75dfdeb2c311,71,14,10268.66,3,4,4,344,High Value / Loyal
da3de944-ad69-4f8d-a8c2-b0df454e4c03,65,1,465.58,3,1,1,311,New / Promising
da45fbca-7e0b-46ac-879a-05f37c79ed12,11,15,10589.25,4,4,4,444,High Value / Loyal
da47b853-65d4-447e-bcba-f660525a57dc,33,10,5453.35,4,3,3,433,High Value / Loyal
da5deed3-b5a7-4096-a4a1-8c4d5c64d88e,19,7,6057.6,4,3,3,433,High Value / Loyal
da5f8816-8959-455b-8787-b370200d593a,101,13,45948.83,2,4,4,244,At Risk
da5fe9c5-7d82-47ba-9c7c-0638f2d0c7c9,84,7,2377.3,3,3,2,332,Low Engagement
da6ca7e8-9d3a-4461-8687-60fa3e892c13,96,4,1586.54,2,2,1,221,Low Engagement
da794491-dd04-4d40-9e54-2d8f8b530fb3,93,4,1573.22,2,2,1,221,Low Engagement
da8d9905-b2d3-4cdf-811e-5f67b918d826,89,15,8267.45,2,4,4,244,At Risk
da9d9e65-1998-481d-8fae-d3e45a1fc12f,32,5,4132.98,4,2,2,422,New / Promising
daa44bd6-86e0-4b02-9ed8-535801586231,29,4,1218.54,4,2,1,421,New / Promising
dac7242a-d201-4cc3-9b36-713e223fe71e,34,3,2147.08,4,1,2,412,New / Promising
dacf35b7-0fd7-4e08-9af8-42ec1617a2d3,103,2,915.66,2,1,1,211,Low Engagement
dae4dd49-0ac4-4444-b14f-e61d58480396,50,4,2601.18,3,2,2,322,New / Promising
dafd9a0c-c7c3-4f46-845b-05bd62154f24,30,10,4556.33,4,3,3,433,High Value / Loyal
daffb1f9-2ea4-49f8-b48a-170cd3c7900a,156,1,83.46,2,1,1,211,Low Engagement
db0cc3ca-9b59-4d51-a8e3-6e5c2738b5d2,60,9,12303.03,3,3,4,334,High Value / Loyal
db2b660c-87b7-430e-98ee-10c401d0fc3a,216,4,3736.49,1,2,2,122,Low Engagement
db3717f3-6990-496f-98ce-0ecda9cfd6bf,4,2,925.93,4,1,1,411,New / Promising
db4daf3c-dc05-4141-8718-d390d0a5f204,50,3,832.95,3,1,1,311,New / Promising
db6a72f6-541b-412d-a711-a87bc5c4223d,368,8,8865.01,1,3,4,134,At Risk
db7f08aa-4762-4547-9f7d-04f58a9d6444,562,4,2754.54,1,2,2,122,Low Engagement
dbbd8289-749a-4c7c-8ed4-8c69909999e8,63,8,5737.29,3,3,3,333,High Value / Loyal
dbc2da5e-e61a-4317-83a1-6693e8f8f4cb,52,9,6738.46,3,3,3,333,High Value / Loyal
dbc53761-4aba-42ec-9f34-2b16807ad360,3,8,2840.51,4,3,2,432,Low Engagement
dbccf64a-6bf0-4de2-adc9-9e72f6b2b8de,130,8,5712.63,2,3,3,233,At Risk
dbe804fb-4056-49d9-9f7e-2f96f3a873d7,82,14,13745.78,3,4,4,344,High Value / Loyal
dbe89afe-7080-4044-b2b5-bdfec4e9d3bf,80,5,3231.71,3,2,2,322,New / Promising
dbe9d314-048b-4804-93d5-58ad87f6c6c5,155,7,3924.53,2,3,2,232,At Risk
dbf056eb-e4f1-401d-943f-c090ff0857d3,110,7,4489.56,2,3,2,232,At Risk
dc02813b-5a4e-4556-ac0e-dac9def1f9b8,17,16,16665.02,4,4,4,444,High Value / Loyal
dc0b9577-01c9-4afc-bafe-24ea944f8672,351,2,2047.18,1,1,2,112,Low Engagement
dc11d6e0-f44d-4b60-a8db-0c8c785165f2,25,1,1649.38,4,1,1,411,New / Promising
dc194546-de45-41fa-9813-6d9403140a64,107,3,2803.99,2,1,2,212,Low Engagement
dc3bef38-814f-4aa1-a9aa-e806ec51c408,315,19,13313.84,1,4,4,144,At Risk
dc46a263-7457-4572-a9d8-5eaaa2284b96,313,4,2396.56,1,2,2,122,Low Engagement
dc56ce42-5d56-4aa9-84fc-3efdf804ef21,466,6,2153.91,1,2,2,122,Low Engagement
dc613206-b470-492e-b156-29c183c6de44,42,16,7033.53,4,4,3,443,High Value / Loyal
dc63a831-e571-4032-a2e9-1e1abf21834b,408,7,5415.83,1,3,3,133,At Risk
dc740850-6f5b-4106-bea9-1969cf7a34b3,308,8,16907.03,1,3,4,134,At Risk
dca68c87-a59e-4be8-95c4-65100b36794a,69,2,1809.83,3,1,1,311,New / Promising
dcbe76ba-ad8f-4a37-b3bd-7905dbd3f96e,85,3,1420.19,3,1,1,311,New / Promising
dcd65804-b879-445c-be43-38bbc46e7eb0,237,4,2022.19,1,2,1,121,Low Engagement
dcdb6180-6f27-4ddd-acd4-74f8c3d15972,140,10,9053.59,2,3,4,234,At Risk
dce7c4a4-f504-4113-b449-6614db97b105,103,6,2454.81,2,2,2,222,Low Engagement
dceb8c55-4fe7-44f7-87d6-5de69b2fd0ff,10,3,514.61,4,1,1,411,New / Promising
dd07ba41-f07a-428e-89f6-432e7e5f7f40,54,4,6984.05,3,2,3,323,New / Promising
dd07ec86-c8f7-442c-975f-722648fe01b5,27,2,1776.09,4,1,1,411,New / Promising
dd0f406f-fb31-4d7c-b3ed-c59f45bf8f96,95,10,5652.52,2,3,3,233,At Risk
dd26fa50-0e39-4ca6-9571-b3ce43855b52,179,6,7068.71,2,2,3,223,Low Engagement
dd365803-fae8-45d8-b7d5-a2132ade5713,72,2,2104.4,3,1,2,312,New / Promising
dd41027a-cd8b-494a-b706-12707db924cd,24,7,3402.99,4,3,2,432,Low Engagement
dd54c88b-1da7-4b03-a91f-d754e0b803f9,63,3,1447.82,3,1,1,311,New / Promising
dd7f21d5-9f12-433c-9fab-a05541fdd4fb,23,2,386.5,4,1,1,411,New / Promising
dd988ab4-6efa-41ca-9820-449c5fcf476a,240,4,4011.6,1,2,2,122,Low Engagement
dd9e9b85-a4f6-450f-a63e-dcd26e488b22,137,4,75297,2,2,4,224,Low Engagement
dda126c9-8ae2-475b-b1bf-a34790d7e75b,16,5,4854.84,4,2,3,423,New / Promising
ddb49342-b181-41e2-bdae-99d2dcb3e7c0,254,1,912.72,1,1,1,111,Low Engagement
ddcbd13d-7fa1-4858-9a12-68f795b3996e,86,3,1083.77,3,1,1,311,New / Promising
dde6c142-0ef8-423f-baa8-ec18e004d376,114,4,2531.55,2,2,2,222,Low Engagement
dde8004d-4a47-407f-bccb-0c53ef4deb72,65,3,2550.47,3,1,2,312,New / Promising
de1db992-aed1-464f-9d8d-9b7121b7dc0a,19,8,5532.4,4,3,3,433,High Value / Loyal
de20e760-c392-42e7-9c4a-ac07fe117834,3,1,1140.14,4,1,1,411,New / Promising
de244a47-61ba-44c0-97c1-297987d75fb2,14,12,7415.97,4,4,3,443,High Value / Loyal
de28ea9f-1402-428d-a3df-bdd25a7096d6,137,5,2739.06,2,2,2,222,Low Engagement
de2ed67c-89bc-4d87-ac9c-95fe2627f65b,183,10,15242.95,1,3,4,134,At Risk
de4b2497-46bb-4130-9cd6-f571e9f2fb65,4,7,7932.08,4,3,3,433,High Value / Loyal
de936d66-ac22-4724-9a40-93e3c77fa2af,58,10,10815.46,3,3,4,334,High Value / Loyal
de992ab5-12a0-484a-ad53-f16323c77bce,62,5,4343.24,3,2,2,322,New / Promising
deb57386-034e-47f0-aa5c-3857c2d687de,86,10,7243.53,3,3,3,333,High Value / Loyal
debf2cb9-b3d1-406e-8c8f-408ee812dde3,81,7,6021.24,3,3,3,333,High Value / Loyal
dec1bfd5-2185-42bf-827f-0182b50c5107,3,9,3980.47,4,3,2,432,Low Engagement
ded29938-56a7-43d2-8dac-8c708507ebd4,39,1,581.32,4,1,1,411,New / Promising
def8b26f-edae-49bc-acb5-66636b05504c,97,12,7511.13,2,4,3,243,At Risk
df0c619d-cfd4-4ec4-8cec-4509eb4a06bf,226,14,12394.05,1,4,4,144,At Risk
df0c8a8f-1b03-4fc5-8ce3-89999f946fc0,463,3,1359.98,1,1,1,111,Low Engagement
df14d463-8923-4c7a-9c28-70cb9910ed87,39,3,5403.69,4,1,3,413,New / Promising
df1d8d34-ed84-469c-8a76-ada804ee8926,380,4,9732.38,1,2,4,124,Low Engagement
df1ee9f7-8cff-44eb-bed2-a99c5c2a4870,428,9,13822.31,1,3,4,134,At Risk
df3b5178-2021-423a-8899-0cb0ca998a97,134,13,8749.44,2,4,4,244,At Risk
df42434d-f2d4-4a7f-8345-cd038950ff1b,191,10,7216.66,1,3,3,133,At Risk
df498b0d-b595-4ca7-b245-df19dc03224f,46,14,6550.54,4,4,3,443,High Value / Loyal
df6c2e21-e09f-4f83-af90-a99cdf15c15f,60,2,1996.86,3,1,1,311,New / Promising
df95f77e-d3a9-4a35-ab91-377bf86d8d46,149,4,1560.09,2,2,1,221,Low Engagement
df98097a-79af-441d-a91e-8e1a8338dbd3,121,1,184.23,2,1,1,211,Low Engagement
dfa9aa69-19bd-4fe2-9a5b-bcfd9e0766bb,220,7,4630.01,1,3,3,133,At Risk
dfd72bac-c853-4962-82fc-17862afa3788,180,4,2978.66,2,2,2,222,Low Engagement
dfe35e02-b536-488c-9432-fb2faf5fd8b8,108,11,8121.38,2,4,4,244,At Risk
dff272ef-f882-47a3-8658-e162b4e8f503,76,1,518.47,3,1,1,311,New / Promising
e0042336-813a-4671-b9a3-3c18f189a70a,123,4,4599.86,2,2,3,223,Low Engagement
e004fc83-58ed-40bb-92e5-0c3e2834ece0,63,3,4327.32,3,1,2,312,New / Promising
e00ffdb3-01cf-464c-9b23-7dfe1807033d,95,3,2058.1,2,1,2,212,Low Engagement
e01ef773-74ee-4179-86e5-4daf057df14e,122,6,3856.11,2,2,2,222,Low Engagement
e0272940-b611-483c-8e68-329f410dafe8,34,8,3160.13,4,3,2,432,Low Engagement
e02d0c81-ee42-4f9b-8953-7bfb5926087a,174,1,206.9,2,1,1,211,Low Engagement
e03ec741-3de6-4f67-a02d-cf7b3fc8ff89,66,4,4278.45,3,2,2,322,New / Promising
e0403831-ca5e-425d-a2f3-cee69c3f24cc,181,12,7198.78,1,4,3,143,At Risk
e0464b5f-5d5f-4451-872d-641f003bae1d,87,17,15830.69,3,4,4,344,High Value / Loyal
e049f5d1-bb8e-43fe-926a-06ed322361b1,47,4,1277.83,4,2,1,421,New / Promising
e04b36ce-29d5-471b-ad8c-c9476d60bcb0,68,15,15851.63,3,4,4,344,High Value / Loyal
e04eecd8-5f84-4ff4-a2f3-4fc54d970a5e,31,15,12803.86,4,4,4,444,High Value / Loyal
e055c534-0530-4b6d-9452-dc0f69f6f4fe,36,1,121.1,4,1,1,411,New / Promising
e058a5e6-39ed-4f34-b7ee-f38f8a2ca160,7,13,11708.99,4,4,4,444,High Value / Loyal
e061b9cf-b819-4647-be7e-ff8d9ab99138,38,10,6889.67,4,3,3,433,High Value / Loyal
e0688188-5fb7-46b1-89cc-1e3ee0ead42e,125,2,3928.76,2,1,2,212,Low Engagement
e06b64e2-6b31-4d3c-85c6-b918683ae86f,109,1,2272.59,2,1,2,212,Low Engagement
e0769c44-858e-4fc6-b578-73a742146f1f,83,5,2419.55,3,2,2,322,New / Promising
e07c16e5-4204-470f-9a28-e8edb352079f,506,3,1880.57,1,1,1,111,Low Engagement
e083558c-c17e-42c1-b5a0-d81dd6bf9f04,41,5,4867.65,4,2,3,423,New / Promising
e0894729-0473-4017-8b1e-98c82ecbad0a,76,7,3430.45,3,3,2,332,Low Engagement
e091f901-b508-4287-b7a5-569fd35fe02b,85,12,13880.62,3,4,4,344,High Value / Loyal
e09c619b-f8b0-4f81-9963-a0c5f394ec44,30,6,729.32,4,2,1,421,New / Promising
e0a94b1c-14e5-42c5-a950-69d6737b36b5,19,12,7509.61,4,4,3,443,High Value / Loyal
e0add1b7-cb23-45a8-8108-83597f25b235,362,3,3568.37,1,1,2,112,Low Engagement
e0aec0f1-09b7-4e51-b1e6-3b3563a5da34,20,6,5828.25,4,2,3,423,New / Promising
e0b2a62d-3912-45ab-b877-8433a20c6bf4,143,1,2335.66,2,1,2,212,Low Engagement
e0fd83c3-f047-4612-ac40-ae839b790549,74,3,1169.58,3,1,1,311,New / Promising
e103b6ea-943f-430b-b0ac-6af0ff6665b8,43,9,6247.85,4,3,3,433,High Value / Loyal
e11adab9-e45f-46ba-b4fc-1b94e7ebdb4c,38,5,4184.81,4,2,2,422,New / Promising
e11c8a0d-4fb5-401b-9e02-d4ec5918d6b5,133,2,706.65,2,1,1,211,Low Engagement
e150565c-1539-4f42-9833-ae49270b2ab9,171,10,5500.05,2,3,3,233,At Risk
e17688ec-10b2-4b1c-9742-ad8cb3c1cfa5,2,5,3930.64,4,2,2,422,New / Promising
e177ce3a-d6ec-4da9-9991-347ff5350d6b,251,12,10518.95,1,4,4,144,At Risk
e18181d0-52a5-4870-af45-17aac1556ab6,438,4,5186.1,1,2,3,123,Low Engagement
e18abfdc-bbd6-415a-9941-b3c9fc0ee0aa,62,8,3994.49,3,3,2,332,Low Engagement
e195bffe-d5b8-41ae-855b-7a23c7addb62,56,8,3527.42,3,3,2,332,Low Engagement
e19c50bb-b7e1-441b-a0c9-82bb3950585a,500,3,2696.18,1,1,2,112,Low Engagement
e1a8a503-a481-4e16-adb7-44aa003dd064,27,4,2166.17,4,2,2,422,New / Promising
e1d30d90-f6e5-439d-9bec-2b2287663015,92,7,4855.5,2,3,3,233,At Risk
e1f3321e-05e3-43a0-ba1c-7a30ea5361af,179,1,662.81,2,1,1,211,Low Engagement
e1ffa611-d94f-495b-88cb-c403cb6e72a0,20,3,629.31,4,1,1,411,New / Promising
e200e040-a8ad-4662-b729-3c166f3313b4,193,11,9245.29,1,4,4,144,At Risk
e2050a23-b48a-4bfc-af1b-f5997238ef07,55,9,5388.28,3,3,3,333,High Value / Loyal
e2092e99-e5b9-4d39-9f0c-d2abd4a2ade0,49,10,6725.62,4,3,3,433,High Value / Loyal
e2145dd1-eb70-4688-ac07-a2bcce41cdd0,73,11,9204.59,3,4,4,344,High Value / Loyal
e2275f6f-253e-44eb-b361-2874bc7c0e4e,63,3,3205.62,3,1,2,312,New / Promising
e22a7771-562b-4d6a-a255-cd46330ac39d,2,12,9555.28,4,4,4,444,High Value / Loyal
e22be3ab-c55d-49fe-9b2a-2e35bea0ec43,96,3,903.84,2,1,1,211,Low Engagement
e22cd1aa-f577-4919-a60b-06b95c4d7fed,23,11,9899.43,4,4,4,444,High Value / Loyal
e238d1f1-45db-4e28-8729-82c4fe2d47b5,98,2,1010.58,2,1,1,211,Low Engagement
e2582b81-a0bb-48ef-b5c0-ad2daa871228,7,8,5347.14,4,3,3,433,High Value / Loyal
e2621eca-3c9e-4a38-85a6-ac7268b49a65,286,5,3507.8,1,2,2,122,Low Engagement
e2651a14-5b32-42eb-834c-531790a46d59,399,2,777.06,1,1,1,111,Low Engagement
e26d5cb8-1589-4f44-b68f-b0aaf7b1d3ca,1,5,5053.25,4,2,3,423,New / Promising
e2871461-f00a-4dc6-a2a5-e67afce1de25,613,7,3738.53,1,3,2,132,At Risk
e29d4ad9-be16-4a60-8adb-236be5a5e432,89,5,5299.05,2,2,3,223,Low Engagement
e2c28237-d43f-4cd6-b2be-364ba71a9605,86,2,398.76,3,1,1,311,New / Promising
e2c43257-391e-4598-b103-42f9b0d90476,214,6,6010.19,1,2,3,123,Low Engagement
e2ce393a-dcf8-4631-af36-41ec14d9f332,85,8,61303.93,3,3,4,334,High Value / Loyal
e2d05bf5-0103-4196-bd67-d3dcaf0adc37,39,5,16670.41,4,2,4,424,New / Promising
e3047f81-587f-4f93-af27-11353692d40d,85,19,8733.15,3,4,4,344,High Value / Loyal
e30be336-0d37-458f-bd41-17e7348ff48b,68,13,10951.93,3,4,4,344,High Value / Loyal
e313e063-c456-4a5a-80a6-6d1c4bfd8124,79,10,4698.79,3,3,3,333,High Value / Loyal
e320e880-8012-4eaa-a8ad-d0a2e319a9ef,58,13,9867.13,3,4,4,344,High Value / Loyal
e33415f6-e994-481b-bae2-96d434c8664d,239,7,3492.87,1,3,2,132,At Risk
e3356e88-2c28-4a09-b542-4b1de679f231,100,2,973.34,2,1,1,211,Low Engagement
e3520dcf-b914-4980-98a7-ee3651d9de18,46,14,14861.82,4,4,4,444,High Value / Loyal
e36237ec-1fa8-41dd-be5d-13c9dd4cdf66,60,1,135.24,3,1,1,311,New / Promising
e3638f74-8eed-45d1-b3f3-28f234d40304,231,1,1690.84,1,1,1,111,Low Engagement
e3653964-e638-4080-861d-22d01ac8660a,88,1,893.74,3,1,1,311,New / Promising
e3705cf8-2bb3-4e89-8178-0aa3ef40dae3,12,12,8848.05,4,4,4,444,High Value / Loyal
e39d4507-4be9-41e6-9b19-6b1513250950,331,8,15858.92,1,3,4,134,At Risk
e3a14725-c593-4e5c-a681-2b5959056d0e,46,3,1116.52,4,1,1,411,New / Promising
e3b876d1-7822-4176-ba5d-d1c473933acc,29,12,8443.24,4,4,4,444,High Value / Loyal
e3fd73d5-00f3-4992-bae9-1b99df89f9f6,333,1,230.48,1,1,1,111,Low Engagement
e40340e5-31a5-4502-89e4-9c5042a1fe75,17,5,5811.59,4,2,3,423,New / Promising
e406cfa0-423f-4f16-a157-9708c7bd21a2,98,7,1444.44,2,3,1,231,At Risk
e4080f8a-c807-420d-869f-78311393abbc,10,10,8797.86,4,3,4,434,High Value / Loyal
e415b8f1-3b99-4f34-89da-e8f8e4e90404,41,20,8117.97,4,4,4,444,High Value / Loyal
e44e64b0-a974-4e62-a1eb-72d7d1b3cb6c,185,9,5372.94,1,3,3,133,At Risk
e4628fbc-4147-4348-be9e-503c98e7ac66,73,6,4475.72,3,2,2,322,New / Promising
e46e6944-ba62-4331-a0c6-6f03671d99b0,27,7,5095.33,4,3,3,433,High Value / Loyal
e46ed880-0d12-491c-be35-3d3e4891f602,36,12,7069.29,4,4,3,443,High Value / Loyal
e475f185-0905-4557-aa9d-340e5fcfc110,1041,2,343.24,1,1,1,111,Low Engagement
e483e23b-e8c6-40ed-b37d-22794b0b9806,65,4,1369.57,3,2,1,321,New / Promising
e4840e54-4068-4990-826b-854655bb28de,108,10,4271.37,2,3,2,232,At Risk
e48dd26a-8b8e-4270-a901-25134a0f046e,147,4,4161.49,2,2,2,222,Low Engagement
e49a6ab8-61c6-4f43-8594-bab62441adc0,166,2,441.7,2,1,1,211,Low Engagement
e49e9354-98a3-44a6-8f75-50cbfbe002e0,354,4,1697.4,1,2,1,121,Low Engagement
e4a4b59c-9d8e-4c95-b817-15d3583d29b1,91,3,2165.11,2,1,2,212,Low Engagement
e4be56bf-5e72-4336-9a50-aae71aa47603,141,9,5495.14,2,3,3,233,At Risk
e4f80462-abd1-4623-ac39-0fe7f123a6a3,112,1,108.7,2,1,1,211,Low Engagement
e5249c67-3787-4ee6-ac59-f8d74639244b,228,8,3605.29,1,3,2,132,At Risk
e52ed57e-6e22-4b39-b20f-97e28956db18,52,1,147.98,3,1,1,311,New / Promising
e5458131-f547-40df-a09d-27bf0f6fa3de,50,7,2314.93,3,3,2,332,Low Engagement
e5492610-f897-4cac-8008-333eea2a8c82,148,1,616.14,2,1,1,211,Low Engagement
e54d93de-fff3-43d8-844b-b9475b4680f7,59,4,4854.85,3,2,3,323,New / Promising
e568e4c8-e8d8-4660-b84e-9624a3fa823c,63,8,5257.28,3,3,3,333,High Value / Loyal
e573f258-4b4c-4bab-a3f9-709b6301b133,167,13,16297.12,2,4,4,244,At Risk
e57f14e1-032d-47da-86d8-9a0011110fa9,76,12,8382.76,3,4,4,344,High Value / Loyal
e587fbed-6bb3-4072-8cf7-30d58393c26e,76,1,214.36,3,1,1,311,New / Promising
e58bd6dc-e4d8-401f-b2f1-9beefc10c020,179,14,11802.46,2,4,4,244,At Risk
e5929507-9c42-4477-a1c1-ae5470ce864a,28,4,2506.92,4,2,2,422,New / Promising
e596e7cd-d665-48f2-bf17-6558c0f05642,32,8,6337.85,4,3,3,433,High Value / Loyal
e59955d8-d6b7-403e-a22e-29c458fd8a07,112,1,98.31,2,1,1,211,Low Engagement
e59f3361-b29d-4071-88d8-ea0429494699,50,5,980.46,3,2,1,321,New / Promising
e5a1f638-ab62-4848-b50b-074713573f20,140,7,5958.96,2,3,3,233,At Risk
e5aa8b37-083c-4328-b247-f058fd5519f6,133,4,2434.94,2,2,2,222,Low Engagement
e5de7461-381a-4ea5-a610-8370676bf364,22,2,1241.07,4,1,1,411,New / Promising
e5e1430e-f954-496b-a7dd-bb4df14cdd9a,447,6,10803.18,1,2,4,124,Low Engagement
e5ee1343-cd96-4543-b490-ee3d6d1b585b,160,10,4568.85,2,3,3,233,At Risk
e5f85301-7491-43c6-aec2-4dc1bac45d22,46,6,4911.77,4,2,3,423,New / Promising
e6039bef-d72d-42eb-8766-8ad1e5b7a73b,44,10,7306.27,4,3,3,433,High Value / Loyal
e60bb79a-ad70-4070-b3c4-728f7c330606,202,11,5220.73,1,4,3,143,At Risk
e6170fb4-b1aa-45e9-b122-e6bac45977de,58,8,7878.34,3,3,3,333,High Value / Loyal
e61a9e29-a450-49d1-8954-9719ffcddf5c,111,5,3156.99,2,2,2,222,Low Engagement
e61c1e1e-f0a4-401b-af09-27ec2df55a5a,357,4,2731.76,1,2,2,122,Low Engagement
e627b49a-8cc1-4626-8deb-b0d51e26ef81,34,7,8183.4,4,3,4,434,High Value / Loyal
e645c81f-4df4-4098-9d99-a576a45e71c6,660,6,4860.68,1,2,3,123,Low Engagement
e65feeda-b1e5-4bdd-ae92-8249b17ab914,89,15,7802.79,2,4,3,243,At Risk
